datetime;GARCH;HAR;RFSV;actuals
2018-12-10 23:00:00;-12.176439228282996;-13.302495067674315;-12.223111403642937;-14.081998171404242
2018-12-11 00:00:00;-12.50199423572699;-13.797686330397312;-12.46175922154637;-13.426141300989281
2018-12-11 01:00:00;-13.251166260581526;-14.463030855158525;-12.462826089431442;-13.737927483568441
2018-12-11 02:00:00;-12.265743226507198;-14.073367892592197;-12.549933340346266;-12.956555553305837
2018-12-11 03:00:00;-12.854480335976751;-14.27039723155814;-12.286364740504254;-11.724213112248965
2018-12-11 04:00:00;-13.538939712131743;-13.72710731742457;-12.344340367814747;-12.896245940965509
2018-12-11 05:00:00;-13.574701993662062;-12.952532234155774;-12.760642542900895;-12.157881687216383
2018-12-11 06:00:00;-14.047803626383125;-13.703292730196997;-12.43459396814958;-11.849249097746558
2018-12-11 07:00:00;-14.14760701123436;-13.214756456053124;-12.517015645144918;-12.071537971242934
2018-12-11 08:00:00;-14.564620005238181;-13.014534377003516;-12.29502102311226;-11.525125832141205
2018-12-11 09:00:00;-14.870547623260157;-13.148874472830967;-12.445023382010516;-11.033351316285042
2018-12-11 10:00:00;-14.975552047194583;-12.777681205104148;-12.601187567185432;-10.562861013617155
2018-12-11 11:00:00;-14.928775902771475;-12.43033262611235;-12.54796582916254;-10.682666393646645
2018-12-11 12:00:00;-15.089353473496969;-12.104959879419171;-12.242532050666963;-10.631785119714516
2018-12-11 13:00:00;-15.094115299952973;-12.165095896049753;-12.427120189897611;-10.620410690052113
2018-12-11 14:00:00;-15.207387459703492;-12.118032614145282;-12.427987042337058;-10.620171649531954
2018-12-11 15:00:00;-15.072916085298134;-12.092570233849331;-12.039378233732712;-10.429590766904218
2018-12-11 16:00:00;-14.070456064061029;-12.074785249736022;-12.13029311800036;-12.101524332433122
2018-12-11 18:00:00;-13.30877336906446;-11.989509362398252;-12.085673590118468;-10.793995355725954
2018-12-11 19:00:00;-13.662425560654517;-13.045409776283094;-12.318180947132396;-12.08121062767367
2018-12-11 20:00:00;-14.018074483708087;-12.223158851143896;-12.339046168525819;-12.243606048245352
2018-12-11 21:00:00;-13.708137799625865;-13.06848082179903;-12.43287939226908;-13.181638233233173
2018-12-11 22:00:00;-13.845405717891873;-13.208842070192285;-12.16604324792973;-13.444664778109345
2018-12-11 23:00:00;-13.772001344610539;-13.85080901870361;-12.722626344489944;-13.193659267962582
2018-12-12 00:00:00;-13.609552427210282;-14.040439787826118;-12.431050075792186;-13.152181042845122
2018-12-12 01:00:00;-12.858377420371161;-13.891815285480709;-12.11160259995721;-13.389890715971005
2018-12-12 02:00:00;-12.57149864224629;-13.884234456030322;-12.30999168654449;-12.469225263087866
2018-12-12 03:00:00;-11.98736186492719;-14.031370336507921;-12.508211646024593;-11.964998914614505
2018-12-12 04:00:00;-12.583198447630036;-13.41199042694131;-12.389237763895308;-12.390446915783615
2018-12-12 05:00:00;-13.139617209340967;-13.100683573775258;-12.550000435555848;-12.901509147883713
2018-12-12 06:00:00;-13.265548326686188;-13.406366856880942;-12.445279865217126;-12.325560240464286
2018-12-12 07:00:00;-13.829226549044538;-13.74961170878405;-12.309507891654443;-12.375451468403513
2018-12-12 08:00:00;-14.298294387954238;-13.36649502495424;-12.373697969303914;-12.295190712627166
2018-12-12 09:00:00;-14.509484730681088;-13.428367011085575;-12.155150466522453;-11.329457128826434
2018-12-12 10:00:00;-14.887653306156418;-13.353313258953841;-12.557787033139624;-10.870008870411041
2018-12-12 11:00:00;-14.766153493582431;-12.685908236779659;-12.432385343028008;-11.225530514964595
2018-12-12 12:00:00;-14.845752789205937;-12.369924413837426;-12.630346025304467;-11.711645022900452
2018-12-12 13:00:00;-13.715428452036674;-12.613062616202635;-12.24879982853728;-12.2414271927529
2018-12-12 14:00:00;-13.963728116716208;-12.949422525071812;-12.465393578158686;-10.749556577151946
2018-12-12 15:00:00;-13.232620835343775;-13.274102505711907;-12.542087995432894;-10.724580923273422
2018-12-12 16:00:00;-13.952589751329855;-12.278255092567045;-12.157892644639889;-11.936142483599435
2018-12-12 17:00:00;-14.375333216540746;-12.296173184297379;-12.43749634837819;-18.53787882707529
2018-12-12 18:00:00;-14.593939291406077;-13.258242251324189;-12.378614680740306;-13.120343223351055
2018-12-12 19:00:00;-13.700842537101646;-17.175485402863266;-12.41985247650824;-13.316511984473635
2018-12-12 20:00:00;-13.865515875352186;-13.922904904675681;-12.333288663029624;-12.974439699778788
2018-12-12 21:00:00;-13.429205115053895;-14.041140110649613;-12.419700188626843;-12.976621123208504
2018-12-12 22:00:00;-14.100025221018122;-13.842642390441148;-12.434735187630235;-13.942839837075487
2018-12-12 23:00:00;-14.548038172449719;-13.854647636527039;-12.554286602821394;-14.404093109088407
2018-12-13 00:00:00;-14.445596530243522;-14.471735212160068;-12.435304332333587;-14.045697019345514
2018-12-13 01:00:00;-12.945263706985822;-14.772294634100119;-12.580664008132434;-13.664631378227487
2018-12-13 02:00:00;-12.767754507756644;-14.559331360505281;-12.352046932962018;-13.36144006749839
2018-12-13 03:00:00;-13.57464713315019;-14.315619167272663;-12.06814193942284;-12.10326144335899
2018-12-13 04:00:00;-14.25296489036158;-14.104465427772842;-12.45267233385273;-12.67519888576247
2018-12-13 05:00:00;-13.927645194034216;-13.342439394619634;-12.441315302602574;-12.903884693842382
2018-12-13 06:00:00;-14.36452461269138;-13.692055347566319;-12.16650519832305;-12.677282838289711
2018-12-13 07:00:00;-14.357734735375077;-13.841188294568662;-12.150677071219013;-12.439053379408387
2018-12-13 08:00:00;-14.54301314690626;-13.704076036456703;-12.148276236498134;-12.239835862902195
2018-12-13 09:00:00;-14.852098312983964;-13.568297670114324;-12.102040703935577;-11.03698093969536
2018-12-13 10:00:00;-15.076343027977016;-13.434791084132895;-12.16902811214136;-10.318195100267992
2018-12-13 11:00:00;-14.614913507905406;-12.682645044478148;-12.20521759550433;-10.463089553313997
2018-12-13 12:00:00;-14.465550941465223;-12.223649977634063;-12.198529133956422;-11.046121050009727
2018-12-13 13:00:00;-14.675640715821888;-12.323625234906713;-12.066837870260407;-11.077301558413113
2018-12-13 14:00:00;-13.47253567413707;-12.674915328184435;-12.196112998457911;-11.072400586713663
2018-12-13 15:00:00;-14.03587143820903;-12.709277996475228;-12.26445377928575;-11.317061844473
2018-12-13 16:00:00;-14.583456241579514;-12.72458049394677;-12.280071037654906;-12.022748788176708
2018-12-13 17:00:00;-14.276405753473885;-12.909736168488712;-12.37941078865372;-17.146957998894553
2018-12-13 18:00:00;-14.31550784854063;-13.523234924271078;-12.376957454855438;-12.725254553229933
2018-12-13 19:00:00;-14.253517444602528;-16.46124911678266;-12.326799262750823;-12.733261510854636
2018-12-13 20:00:00;-14.0382796991025;-13.934727053286101;-12.3494855001729;-11.65398532855213
2018-12-13 21:00:00;-14.589557278534258;-13.934763637454756;-12.471529301018668;-12.560202004654748
2018-12-13 22:00:00;-14.278597060250243;-13.318349304498431;-12.404107218147255;-13.118953373792802
2018-12-13 23:00:00;-14.615849987892055;-13.846411826592258;-12.271152952170066;-13.269075652468622
2018-12-14 00:00:00;-14.837013237613126;-14.150130201937108;-12.11169471677317;-13.365418132713026
2018-12-14 01:00:00;-15.048499356122356;-14.234602311366578;-12.432751729173912;-13.663378276405172
2018-12-14 02:00:00;-14.670607104952161;-14.278312392971776;-12.273484061096157;-12.916966439436719
2018-12-14 03:00:00;-14.395802730902401;-14.402137956935269;-12.709790073317455;-12.25647343830654
2018-12-14 04:00:00;-14.79677772905856;-13.93846138528817;-12.379533943946173;-12.712669933788984
2018-12-14 05:00:00;-14.98857550525892;-13.549836108584236;-12.327632089744379;-12.111469096726962
2018-12-14 06:00:00;-14.244172777693883;-13.784558946863205;-12.224544676628247;-12.6887363694891
2018-12-14 07:00:00;-13.35197106329688;-13.450104382177512;-12.359535993099243;-13.061540559988213
2018-12-14 08:00:00;-14.07348712684017;-13.79650835168261;-12.101096328685518;-12.563828433272834
2018-12-14 09:00:00;-14.514215809928196;-14.00597313666894;-12.194111092235595;-11.477418748756156
2018-12-14 10:00:00;-14.444229169057001;-13.70596537699785;-12.406964238669659;-10.885222679722535
2018-12-14 11:00:00;-14.638008858848568;-13.07252896645135;-11.896295885166424;-10.820179469513377
2018-12-14 12:00:00;-14.818933208621377;-12.718017432022654;-12.232105959364617;-11.101720529074063
2018-12-14 13:00:00;-15.04558914770857;-12.678874837944333;-12.401116079668036;-11.462206454284026
2018-12-14 14:00:00;-13.66903290153622;-12.861168462151971;-12.067076433453522;-11.031786639677456
2018-12-14 15:00:00;-14.238332322516985;-13.098342917991962;-12.182344813324148;-10.989859316496478
2018-12-14 16:00:00;-14.210854073475078;-12.874209251149876;-12.040386729370367;-12.466249913641379
2018-12-16 18:00:00;-14.572606150394124;-12.87679716639416;-12.023011808631265;-12.38789730344993
2018-12-16 19:00:00;-14.865346611302163;-13.73032381857004;-12.128446850419314;-12.876250277777526
2018-12-16 20:00:00;-14.846510141247736;-13.738112347637943;-12.431424297733672;-13.194080445405787
2018-12-16 21:00:00;-14.403535250890073;-14.04350769439621;-12.084850477442455;-13.04682938056251
2018-12-16 22:00:00;-14.242559451184173;-14.177950895377831;-12.05163012204709;-13.740935028984692
2018-12-16 23:00:00;-12.612439906400267;-14.11221094389426;-12.135612409358922;-14.442446380259945
2018-12-17 00:00:00;-13.247216585838773;-14.52689490746595;-12.347183298884843;-13.867604495644306
2018-12-17 01:00:00;-13.606228165223373;-14.915749161988662;-12.282708654389136;-14.216031001956777
2018-12-17 02:00:00;-14.04104598089694;-14.585350283897233;-12.506354788104646;-12.880372090169834
2018-12-17 03:00:00;-14.430976400669017;-14.722929408000168;-12.119889048657472;-12.08242200198279
2018-12-17 04:00:00;-14.445808359380301;-13.933639042607778;-12.173229012579977;-13.059347458648967
2018-12-17 05:00:00;-14.733625349276902;-13.480798732438627;-12.153508775927195;-13.3209609971676
2018-12-17 06:00:00;-14.547135988710705;-14.019614272443816;-12.088999066606071;-12.592423739404977
2018-12-17 07:00:00;-14.60038133811017;-14.158029095980416;-12.406206996120465;-12.647295056212965
2018-12-17 08:00:00;-14.620690167680523;-13.757515264606232;-12.28272020459966;-12.230229563327166
2018-12-17 09:00:00;-14.759214973127051;-13.788008756117042;-12.0904921130943;-10.643255731016176
2018-12-17 10:00:00;-14.924666616236118;-13.528736379962984;-12.252828230672797;-10.589845851375532
2018-12-17 11:00:00;-14.993123822670745;-12.615251100602803;-12.031524762598858;-11.210587027019841
2018-12-17 12:00:00;-14.309293505938601;-12.584351311999681;-12.032291968717553;-11.259300789672244
2018-12-17 13:00:00;-14.645787206907638;-12.936024469329423;-12.225508548855222;-10.423775789527085
2018-12-17 14:00:00;-14.826810328034743;-12.93701291910765;-11.993911021363987;-10.752324022889965
2018-12-17 15:00:00;-14.959756360078666;-12.454849780477767;-12.098654823017085;-10.194515478475115
2018-12-17 16:00:00;-14.847555432872934;-12.611964645429508;-11.872746233498892;-12.120116560447116
2018-12-17 18:00:00;-14.71181323349972;-12.3256168448259;-11.711295684915626;-12.315397631551901
2018-12-17 19:00:00;-14.163583696954667;-13.456980778779025;-11.805828805172055;-12.804855590398196
2018-12-17 20:00:00;-13.779770070424355;-13.581045842753648;-11.928056588974911;-12.58012427258157
2018-12-17 21:00:00;-13.337127335221727;-13.869588714686808;-11.981994321416446;-13.430241778808623
2018-12-17 22:00:00;-13.476606890457406;-13.7492519197555;-12.209142584883779;-12.48392902174285
2018-12-17 23:00:00;-11.84514162343503;-14.245686467602267;-12.048714244630808;-12.796633435095904
2018-12-18 00:00:00;-12.290622799997985;-13.66807254567012;-11.804648832917298;-12.305973043522197
2018-12-18 01:00:00;-12.986403484968495;-13.845773392364466;-11.81241514575788;-12.970089798024562
2018-12-18 02:00:00;-13.27833100006751;-13.540209982283853;-12.172310529105674;-12.085916181913976
2018-12-18 03:00:00;-13.615181916623774;-13.919586657492184;-12.028749195376854;-11.800582415821541
2018-12-18 04:00:00;-14.201277967216361;-13.361931997980518;-12.04880265793718;-12.05326206301634
2018-12-18 05:00:00;-13.998205289527252;-13.206487814712839;-12.12485838656733;-12.918543981996974
2018-12-18 06:00:00;-14.310320329693056;-13.3584351208159;-12.30678542006332;-12.281135699949955
2018-12-18 07:00:00;-14.27619398581154;-13.866315009944797;-12.171216330625175;-12.776152963597864
2018-12-18 08:00:00;-14.393165384534692;-13.490033170903137;-11.85257876310324;-12.609559118491486
2018-12-18 09:00:00;-14.64128267425739;-13.780359521112297;-12.342436775874429;-11.537362306569467
2018-12-18 10:00:00;-14.21872378056839;-13.666060274218127;-12.000980035588178;-11.17856694595224
2018-12-18 11:00:00;-14.454678451481579;-13.016083932882394;-12.013300431624916;-11.22551413334059
2018-12-18 12:00:00;-14.72537281650789;-12.795389305206962;-11.954404062487024;-10.944625337995886
2018-12-18 13:00:00;-14.761759318272222;-12.81046113750435;-11.731283239000659;-11.544740968697315
2018-12-18 14:00:00;-14.824946982564143;-12.64876459643011;-12.14729490079845;-10.476411435503723
2018-12-18 15:00:00;-14.809326079438325;-12.990684173508967;-11.938156116633658;-10.075769354431417
2018-12-18 16:00:00;-13.76350862115846;-12.317455597805957;-11.958755817742782;-11.731959477288077
2018-12-18 18:00:00;-14.061889236727497;-12.096237921346413;-12.133774330157884;-12.34677247914679
2018-12-18 19:00:00;-13.927286487581076;-13.111594859150523;-12.4057548822699;-12.440421811056755
2018-12-18 20:00:00;-13.284026426241507;-13.491487872608884;-12.124754817457513;-12.881425761358368
2018-12-18 21:00:00;-13.906584851743029;-13.561993990969157;-12.271125868206443;-13.316022833539858
2018-12-18 22:00:00;-13.507130360276966;-13.831700108422;-12.361313626080548;-13.242763252170883
2018-12-18 23:00:00;-12.921803224255154;-14.097372397362404;-12.396468289643572;-13.796348052241497
2018-12-19 00:00:00;-12.220312572610156;-14.060385692278002;-12.211706867609161;-13.397644899776454
2018-12-19 01:00:00;-12.491531679196722;-14.390502989163755;-11.951327991387956;-13.930386522385591
2018-12-19 02:00:00;-12.761686728081845;-14.144613756159112;-12.459318275688352;-12.952976654474929
2018-12-19 03:00:00;-13.477568069502357;-14.447914984216068;-12.449391990856643;-12.322573776896554
2018-12-19 04:00:00;-13.762167058033711;-13.838869844464567;-12.24388883061047;-13.517856954343708
2018-12-19 05:00:00;-14.226030517591504;-13.473583735911768;-12.382583782697354;-13.228771257095616
2018-12-19 06:00:00;-14.295301554379007;-14.203009275615385;-12.211678738053573;-13.70235230424159
2018-12-19 07:00:00;-14.476173816176457;-14.036839638126375;-12.250596484147357;-13.328168194264936
2018-12-19 08:00:00;-14.734193447458082;-14.32737246104543;-12.400182755375784;-12.583568727390789
2018-12-19 09:00:00;-14.83574796530714;-14.092214187994204;-12.164411030443603;-11.46715297899172
2018-12-19 10:00:00;-14.918334389707015;-13.627349681894854;-12.154728553581629;-11.400934072074108
2018-12-19 11:00:00;-14.948183347548333;-12.954100671048463;-11.926682980140582;-11.684025887036638
2018-12-19 12:00:00;-14.653384522658419;-12.916336109557369;-12.162136001159624;-11.911932697468538
2018-12-19 13:00:00;-14.798358559818334;-13.085314728166628;-12.20462985134291;-10.265483064142845
2018-12-19 14:00:00;-14.938423313792539;-13.198903739057684;-12.204662822200659;-8.052483413895718
2018-12-19 15:00:00;-14.98645337403121;-12.122214259678142;-11.909149357599766;-8.869439697719505
2018-12-19 16:00:00;-14.155999542183249;-10.702648427195173;-12.01016346674195;-12.392706279744452
2018-12-19 18:00:00;-13.019589972482146;-11.338646582001878;-12.283172626509913;-11.212863071353716
2018-12-19 19:00:00;-13.385169755100065;-13.466584459769031;-12.096445669016582;-12.414212334939666
2018-12-19 20:00:00;-14.074629979442134;-12.774047716709047;-12.07591828210076;-12.713968564574667
2018-12-19 21:00:00;-14.544186222168761;-13.510181945801675;-11.9965883109555;-12.57510599066891
2018-12-19 22:00:00;-12.909545305631218;-13.68599727152449;-12.102258560726549;-11.945846799670937
2018-12-19 23:00:00;-9.757320321192672;-13.585063178421207;-12.001155107547158;-11.351521401683534
2018-12-20 00:00:00;-10.818735836281478;-13.191677906718168;-12.306881497667492;-11.838437905859278
2018-12-20 01:00:00;-11.916797608935067;-12.831936520532802;-11.896824289357886;-12.729487267879186
2018-12-20 02:00:00;-13.011732314186162;-13.12981664796533;-11.917603787171151;-12.13859084849761
2018-12-20 03:00:00;-13.956000556136184;-13.651948897978283;-12.490181384437292;-11.28823363795895
2018-12-20 04:00:00;-14.144932870229324;-13.289696636033524;-12.092109413087767;-12.327498157299587
2018-12-20 05:00:00;-13.334868687747752;-12.798689512732762;-11.977338847495245;-12.045444208876331
2018-12-20 06:00:00;-12.24165688733891;-13.410381127283234;-12.261339236714722;-12.471938799179673
2018-12-20 07:00:00;-12.937576578270924;-13.248197437299252;-12.090023033515509;-11.42710998067835
2018-12-20 08:00:00;-13.786608420670547;-13.494452536727048;-12.117044657337871;-11.733642915249797
2018-12-20 09:00:00;-14.230551378229062;-12.884045665464434;-12.35037273143968;-9.683108045460978
2018-12-20 10:00:00;-14.567858807803283;-13.049020379515976;-12.063261723772985;-9.897763866193813
2018-12-20 11:00:00;-13.542054610564254;-11.842440038277774;-12.122097658379573;-9.759311331142383
2018-12-20 12:00:00;-14.242653638551001;-11.967063165350499;-12.139297357528898;-9.8900847083386
2018-12-20 13:00:00;-13.345827071685214;-11.883913802700343;-12.154554469110186;-10.032499755731235
2018-12-20 14:00:00;-14.141257768278338;-11.973783538229407;-12.307305045129064;-9.061472435444523
2018-12-20 15:00:00;-12.791167263127525;-11.924112040175686;-12.262855248220514;-9.654564338236202
2018-12-20 16:00:00;-13.673488093896957;-11.233097292931951;-12.253801606190601;-10.953360527021038
2018-12-20 18:00:00;-14.211262313200358;-11.635163925011796;-12.20481294894526;-12.18748232452902
2018-12-20 19:00:00;-11.517201234150914;-12.513489348149855;-12.131893994392035;-11.672278617109106
2018-12-20 20:00:00;-12.279705797564322;-13.311119648659725;-12.273402349273796;-12.06630084157664
2018-12-20 21:00:00;-12.320805473164148;-12.980506607923616;-11.978500471525523;-12.32651774130687
2018-12-20 22:00:00;-12.533831412582362;-13.245434745033963;-12.100336575658776;-12.376334844516421
2018-12-20 23:00:00;-13.100548369315872;-13.424069556632261;-11.978320107496227;-12.868158471271308
2018-12-21 00:00:00;-12.139592279377663;-13.474759490683908;-11.932947186690589;-12.591500508046938
2018-12-21 01:00:00;-12.977074464809728;-13.802149273938609;-11.898320324529696;-12.846120361720226
2018-12-21 02:00:00;-13.6183465270192;-13.621281870964392;-12.030036801418113;-12.551813369776639
2018-12-21 03:00:00;-13.955773843939484;-13.792414465878059;-12.004809476004906;-11.906164018386377
2018-12-21 04:00:00;-14.292279644293084;-13.592841509164534;-12.039485749379885;-11.709326354399657
2018-12-21 05:00:00;-14.248515274457892;-13.1709991867244;-12.07023813008728;-11.805902912164868
2018-12-21 06:00:00;-13.535560853093754;-13.047107295583427;-11.622416348981059;-11.727802848207194
2018-12-21 07:00:00;-14.015487570900907;-13.095589809916179;-11.78358814647357;-12.016917269157654
2018-12-21 08:00:00;-14.099171981849853;-13.044940215851675;-12.242394931150862;-11.477501454668614
2018-12-21 09:00:00;-12.821344709301181;-13.227454314586288;-12.08259622656382;-10.238417714741454
2018-12-21 10:00:00;-13.424910980105112;-12.850045662923533;-12.069907351875292;-9.699555265402758
2018-12-21 11:00:00;-13.91067774862323;-12.008870458234329;-12.0064397392154;-9.736373655443897
2018-12-21 12:00:00;-14.287875969111974;-11.625355356212614;-11.917306403905735;-9.684312913553219
2018-12-21 13:00:00;-14.51314480500817;-11.626122052538005;-12.007101049912315;-10.082804712569933
2018-12-21 14:00:00;-13.402525661919949;-11.587795502910188;-11.946238757644073;-10.143304597261897
2018-12-21 15:00:00;-13.507897224881276;-11.85219193584898;-11.983734179527609;-9.631612950147732
2018-12-21 16:00:00;-13.784421037379166;-11.86269439113216;-12.13440907901944;-12.276885493017769
2018-12-23 18:00:00;-12.291527863578235;-11.576410095582322;-12.167191457297315;-10.151503192654893
2018-12-23 19:00:00;-12.163165922758324;-13.311332257392378;-11.852613982605394;-12.200033668334084
2018-12-23 20:00:00;-13.009219929551387;-11.952040695909776;-11.955346521790332;-11.788401775178096
2018-12-23 21:00:00;-13.437345427455531;-13.321228254505458;-11.836941120191144;-12.475713215002747
2018-12-23 22:00:00;-11.807394028178642;-13.081583302735224;-12.046527516193287;-12.93741448980793
2018-12-23 23:00:00;-12.611219779253648;-13.551047569591185;-11.919687998177611;-12.555775675023309
2018-12-24 00:00:00;-13.358287118929685;-13.83129000873918;-12.056033848556732;-13.242259577831854
2018-12-24 01:00:00;-13.30239005382239;-13.596690355153823;-11.899289644774568;-13.19535346407604
2018-12-24 02:00:00;-13.937865130113385;-14.064324157564338;-12.033389171128395;-12.376332706985638
2018-12-24 03:00:00;-14.424109267590053;-14.034085558444632;-11.955069366900592;-12.0476628009603
2018-12-24 04:00:00;-14.054514729433373;-13.496981473206427;-11.885802838299965;-12.518040331637774
2018-12-24 05:00:00;-14.43623705905894;-13.304750690902324;-12.083597981858105;-12.769696090200528
2018-12-24 06:00:00;-14.590099082105114;-13.60979258564385;-11.931585499046408;-12.691650757041698
2018-12-24 07:00:00;-14.638804894807045;-13.771965840295485;-12.031888846860765;-10.454172786820054
2018-12-24 08:00:00;-14.675983037486871;-13.65511033417086;-12.31060767670607;-10.315115272716278
2018-12-24 09:00:00;-14.683086410133201;-12.173173291804618;-11.742854674267182;-9.655821353332291
2018-12-24 10:00:00;-14.626572767368009;-12.041008843738696;-12.122419649077354;-9.521334255678147
2018-12-24 11:00:00;-14.095686564704945;-11.573730043470041;-12.019450785010578;-9.338810283430831
2018-12-24 12:00:00;-11.231596213975365;-11.43358947612395;-11.916960865851854;-9.483122480814036
2018-12-24 13:00:00;-12.495615909950251;-11.270836586591308;-12.099418895823469;-11.721291227673317
2018-12-25 18:00:00;-12.209507334147986;-11.437322269695525;-11.902834085428106;-9.080787725772034
2018-12-25 19:00:00;-12.44174158990362;-12.781049978851577;-12.182806820655;-11.106964416856007
2018-12-25 20:00:00;-11.603917197970901;-11.070890521631007;-12.037353588371346;-10.582746981989434
2018-12-25 21:00:00;-11.75225798772362;-12.399612168487838;-11.68357797755862;-11.424071368260876
2018-12-25 22:00:00;-12.415631957378528;-12.067788057796305;-11.954537396682651;-11.516296355393036
2018-12-25 23:00:00;-13.442821848706457;-12.64533389389158;-12.165690674125536;-11.757760155046345
2018-12-26 00:00:00;-13.139539698851111;-12.719444413382286;-11.932010643935836;-10.677762354773064
2018-12-26 01:00:00;-13.657698696557231;-12.85025597959293;-11.924125158914562;-11.676459846863205
2018-12-26 02:00:00;-13.95023610443284;-12.151150670996032;-12.18386079968518;-12.11849124347728
2018-12-26 03:00:00;-13.489222914081758;-12.818373323446105;-11.96968448356866;-11.599050272948972
2018-12-26 04:00:00;-13.544539635158582;-13.093314204520349;-11.906482519571831;-11.679588517493581
2018-12-26 05:00:00;-13.502601459240893;-12.753975055636838;-12.019665982300666;-11.434433900493634
2018-12-26 06:00:00;-14.004700126176424;-12.805290447052238;-11.898809344933555;-11.844346944695735
2018-12-26 07:00:00;-13.479294960099667;-12.652674170697031;-12.059217698274512;-10.79731572374594
2018-12-26 08:00:00;-13.45230014701979;-12.891631185678154;-12.007258236953813;-11.034783544542801
2018-12-26 09:00:00;-13.77598743514037;-12.188473462740667;-12.198520781556349;-9.86098150296053
2018-12-26 10:00:00;-14.086783400448486;-12.270993219945202;-12.022596273874106;-9.556125462092222
2018-12-26 11:00:00;-12.976305559445079;-11.446593473832435;-11.937010205836216;-10.184228991684073
2018-12-26 12:00:00;-13.447025678438527;-11.233710218964829;-11.852245359268487;-9.997651152817978
2018-12-26 13:00:00;-13.759866535062585;-11.6096508880506;-11.96671434071473;-10.405572346739449
2018-12-26 14:00:00;-12.692744476343767;-11.471522756882917;-11.90397777508236;-9.860040109309072
2018-12-26 15:00:00;-10.405445545554256;-11.677342025207317;-11.972004409639663;-10.274136763286238
2018-12-26 16:00:00;-11.23366208067566;-11.31334868510981;-11.911477086285512;-11.639971555584225
2018-12-26 18:00:00;-12.972517095590726;-11.616584143746696;-11.995822069360628;-12.308305006629457
2018-12-26 19:00:00;-14.155963064484663;-12.534518028360505;-12.17649404532593;-11.946610153691118
2018-12-26 20:00:00;-10.60906763658541;-12.967272803077163;-11.953384023777595;-12.683212484798286
2018-12-26 21:00:00;-11.46332679214775;-12.77107726496269;-12.042951233938908;-12.741249784296349
2018-12-26 22:00:00;-12.299324157847671;-13.28530885216284;-12.073934285457897;-13.21878679683492
2018-12-26 23:00:00;-13.063288277428896;-13.378816542237884;-12.019541268872157;-13.25323064807318
2018-12-27 00:00:00;-13.668372767020987;-13.740132339195087;-12.1305792002781;-10.975477233876177
2018-12-27 01:00:00;-14.238435242352308;-13.684435859171794;-12.12275404838885;-11.980198558011816
2018-12-27 02:00:00;-14.260924946983812;-12.239936836622293;-11.872652525295779;-11.92592532913433
2018-12-27 03:00:00;-13.938067511257097;-12.894625253187966;-12.007206963072672;-11.4754535849259
2018-12-27 04:00:00;-14.185854616684464;-12.832665353884002;-12.213646679705104;-11.381597244568935
2018-12-27 05:00:00;-13.871256255311955;-12.55290508478452;-12.308942306599203;-10.796876732197255
2018-12-27 06:00:00;-12.8124354684969;-12.461304752884876;-12.179343730450247;-11.29976903919474
2018-12-27 07:00:00;-12.13126261120306;-12.078419410443757;-11.988218698290774;-11.278793348360937
2018-12-27 08:00:00;-12.788585482856442;-12.402234343350212;-12.122696960435707;-10.726520551872257
2018-12-27 09:00:00;-13.48095601561548;-12.352447156134227;-11.990696813721714;-9.860607021814538
2018-12-27 10:00:00;-14.051581883565998;-11.936748908584777;-11.954613927269635;-9.539199177242343
2018-12-27 11:00:00;-14.391507414181678;-11.321571736533977;-12.113085704766538;-10.09635539745972
2018-12-27 12:00:00;-14.174962761739879;-11.101028260889386;-11.773366631536563;-9.945215092570734
2018-12-27 13:00:00;-14.360709486864724;-11.42669332280771;-11.963693180051298;-10.48781270873049
2018-12-27 14:00:00;-13.29679668893288;-11.32600522098033;-12.05826074888071;-9.76124707703356
2018-12-27 15:00:00;-13.331001107888826;-11.630638456491075;-11.976710148505184;-9.033651903753263
2018-12-27 16:00:00;-12.358299419099968;-11.111492534243654;-12.068789064284065;-11.27841971761763
2018-12-27 18:00:00;-11.848318352551644;-10.715811812221139;-11.877958382573386;-11.292456003201215
2018-12-27 19:00:00;-9.928772243162644;-12.130253506285756;-12.090364457753182;-11.811634766550046
2018-12-27 20:00:00;-10.976689878720073;-12.170268503150647;-12.11426629460421;-11.907823829738987
2018-12-27 21:00:00;-11.968570609327521;-12.521098142205004;-12.37857546636734;-12.200738784878935
2018-12-27 22:00:00;-12.943069249472801;-12.622168886520477;-12.22103870944152;-12.579279226560622
2018-12-27 23:00:00;-13.26336486990679;-12.852699893943203;-11.95716141256878;-11.68922039799769
2018-12-28 00:00:00;-13.807141089241144;-13.085053592213763;-11.944525786130082;-12.266918781354148
2018-12-28 01:00:00;-13.731669575529194;-12.541866710727685;-12.083641362547727;-11.481122874710648
2018-12-28 02:00:00;-13.603026558426297;-12.904724679077425;-11.845185327228458;-11.780610519008313
2018-12-28 03:00:00;-13.495418926938333;-12.409111095521702;-12.340247974790449;-11.177797473615605
2018-12-28 04:00:00;-14.081917439395438;-12.581137479739843;-11.975018432617674;-11.931977359911878
2018-12-28 05:00:00;-13.314220026510236;-12.222168558544476;-11.856158118181916;-11.89894982220049
2018-12-28 06:00:00;-13.756069227336994;-12.726198772631264;-12.156642005800213;-11.296431085489857
2018-12-28 07:00:00;-13.289299558581087;-12.687349672935701;-11.766845500500688;-11.19886377182332
2018-12-28 08:00:00;-13.946894624020013;-12.29282932862548;-11.93461592655541;-11.362105065091363
