datetime,rv,lvol,roughsim
2014-12-11,8.223871154282735e-05,-9.405884423417753,-9.373714607577918
2014-12-12,0.00011313955689895675,-9.086888484452931,-9.770649431235146
2014-12-14,8.918784023766255e-06,-11.627350940870377,-10.406934751877788
2014-12-15,0.0001646691284055939,-8.711572379724666,-9.409847387804637
2014-12-16,0.00025453092798384265,-8.27608820486273,-9.096541074708343
2014-12-17,0.000207949561699082,-8.47821499950019,-10.673952003200714
2014-12-18,9.8967544020257e-05,-9.220718599759591,-11.13872009881748
2014-12-19,7.738555219910571e-05,-9.466710458886745,-10.400105805867458
2014-12-21,4.09773740957623e-06,-12.405075587902868,-11.216181298566166
2014-12-22,3.3814880500886326e-05,-10.294609600852048,-10.906167389032678
2014-12-23,2.4714395906127493e-05,-10.608124653902312,-11.518852967508115
2014-12-24,9.80645394884728e-06,-11.532469822838406,-10.02553681664126
2014-12-25,1.717705404152628e-06,-13.274521225152109,-10.678596398164354
2014-12-26,7.95223137384229e-06,-11.742057992725156,-11.015582121609974
2014-12-28,1.796188632242709e-06,-13.229843564511066,-10.337332859275204
2014-12-29,2.2864439946536402e-05,-10.685927695073485,-12.671277380968734
2014-12-30,2.4748559718282262e-05,-10.606743263843581,-10.528378794346962
2014-12-31,3.840421320441701e-05,-10.16734338552424,-10.499209531738845
2015-01-01,9.763589466368046e-06,-11.53685045195781,-10.362479544693386
2015-01-02,8.139854024152608e-05,-9.416153218267366,-9.18897357646036
2015-01-04,1.2361345875092646e-05,-11.300936222292165,-10.584366956113866
2015-01-05,9.938497911186265e-05,-9.216509571295678,-11.657958113580296
2015-01-06,0.0001381222959713678,-8.887371062561762,-10.414209025425361
2015-01-07,0.00012087897865235177,-9.02072068930458,-11.056520699438277
2015-01-08,4.597990996098628e-05,-9.98730599685242,-11.597140471923844
2015-01-09,0.00011171066917409827,-9.09959834012018,-10.416833091899196
2015-01-11,4.42306646204496e-06,-12.328677332728182,-10.554161777250156
2015-01-12,9.097104496683168e-05,-9.304969289257379,-10.520626787187393
2015-01-13,0.0001359027283232846,-8.903571161046337,-11.646078100347742
2015-01-14,0.000236618621297977,-8.349060905806155,-10.844463590882075
2015-01-15,0.0004800648109625373,-7.641589440338481,-10.590464315615218
2015-01-16,0.00015295100883761463,-8.785392891523703,-11.706433773026632
2015-01-18,2.3399610044390987e-05,-10.662791200509092,-10.59662756103356
2015-01-19,4.8307281827502365e-05,-9.937928246195098,-10.953184125392752
2015-01-20,0.00010672557334750815,-9.145249753139709,-10.210426044421151
2015-01-21,0.00011008451646586623,-9.114262155679533,-11.050115129970562
2015-01-22,0.00014610167977653857,-8.83120774182992,-11.520750027477785
2015-01-23,6.20384555206079e-05,-9.687756114862532,-10.18919444370364
2015-01-25,4.6784970738085996e-05,-9.969948544691633,-11.138700581740775
2015-01-26,5.670161860980202e-05,-9.777707800727935,-10.732361043541218
2015-01-27,0.00012103098099262022,-9.019464003879179,-11.135778685209736
2015-01-28,0.00013207533583412743,-8.932138072163939,-9.859499873953112
2015-01-29,0.00015078588402644012,-8.799649714023573,-10.272450521760735
2015-01-30,0.00015546780483381456,-8.769071890650679,-10.818204367013935
2015-02-01,1.7625974958507002e-05,-10.946136894001135,-10.384358517717569
2015-02-02,0.0001737716019262146,-8.657768753614523,-10.239611742341005
2015-02-03,0.00010172370467658224,-9.193250197737518,-11.526701414969823
2015-02-04,0.00011264611966586643,-9.091259337610353,-11.430667764189234
2015-02-05,7.608677347308964e-05,-9.483636112761008,-10.394693425732491
2015-02-06,8.025324932386213e-05,-9.430323306756874,-10.852623867020238
2015-02-08,2.14503497938864e-05,-10.74976960531592,-10.889757332709305
2015-02-09,6.365000829689947e-05,-9.66211110260895,-10.3480238854107
2015-02-10,5.8869535180799886e-05,-9.740186830644083,-10.111744868273771
2015-02-11,7.424316191304643e-05,-9.508164879969698,-9.62814551775746
2015-02-12,5.127699574516265e-05,-9.878268332380786,-9.73937751837403
2015-02-13,2.5624241310700514e-05,-10.571971728331306,-9.850734815569826
2015-02-15,4.214017333324226e-06,-12.377094129319682,-9.772707798371801
2015-02-16,2.0702243218714414e-05,-10.785268495510508,-9.800177033890403
2015-02-17,3.096381142326768e-05,-10.382691408833232,-10.58735927202079
2015-02-18,2.8678033902013594e-05,-10.45937909751111,-9.681364929351732
2015-02-19,3.247998467358999e-05,-10.334886514543138,-12.015610128413439
2015-02-20,4.936850522419836e-05,-9.916197883158173,-11.058653976202798
2015-02-22,1.2533167211247552e-06,-13.58971714374016,-11.284447705475332
2015-02-23,1.7531098535266066e-05,-10.951534194978246,-11.974112464806451
2015-02-24,2.3831957080958156e-05,-10.644483143454623,-10.736689339921124
2015-02-25,1.9111315923403375e-05,-10.865229941622196,-10.921225385071628
2015-02-26,2.7594414517721994e-05,-10.49789717826756,-9.976793634085265
2015-02-27,2.5877999539105757e-05,-10.562117388880786,-10.939411716036489
2015-03-01,1.7337830532067991e-06,-13.265204800924158,-11.756181532535827
2015-03-02,1.9021378017885474e-05,-10.86994705247855,-12.497702661544071
2015-03-03,2.7075367959764384e-05,-10.516886174781225,-11.20792200532
2015-03-04,3.5250745132952386e-05,-10.25302389040594,-11.484232691668247
2015-03-05,2.6261674990959297e-05,-10.547399906243394,-12.367801881699062
2015-03-06,5.7038177812964634e-05,-9.771789728144025,-12.359261634603607
2015-03-08,3.428740785470299e-06,-12.583317482129402,-12.038325857183548
2015-03-09,3.460008181873645e-05,-10.271654511200026,-9.73851235803661
2015-03-10,6.466413798717815e-05,-9.64630379162467,-8.8136736509139
2015-03-11,4.801608912361755e-05,-9.94397441314466,-11.408458095769264
2015-03-12,3.891365052220708e-05,-10.154165455728222,-10.411764622645105
2015-03-13,6.384289919302617e-05,-9.659085192429284,-10.692361022249703
2015-03-15,3.975726306488902e-06,-12.43530310793543,-10.748063432387555
2015-03-16,4.6470825076847116e-05,-9.97668585998203,-9.83584096915035
2015-03-17,3.950288558716186e-05,-10.139136835885886,-12.227405907110803
2015-03-18,0.00010987701097221304,-9.116148899762706,-12.032585607423103
2015-03-19,4.8489662537868714e-05,-9.934159926288249,-12.796869594832128
2015-03-20,3.4365937665913177e-05,-10.278444668271513,-11.409556216373208
2015-03-22,3.506534720020682e-06,-12.560882267401276,-12.00275676671469
2015-03-23,2.4987933899732622e-05,-10.59711749361688,-10.201024189281382
2015-03-24,4.166520505186019e-05,-10.085844188700712,-11.956851010497314
2015-03-25,5.630933355051944e-05,-9.78465025413416,-11.333210855279123
2015-03-26,9.525802729237005e-05,-9.258921271473108,-11.898275841086058
2015-03-27,6.206211827302935e-05,-9.687374766864133,-10.231218958469478
2015-03-29,9.462905189996616e-06,-11.568131119510179,-10.54341061569028
2015-03-30,3.887965820103153e-05,-10.15503936953641,-9.06937233487199
2015-03-31,0.00010039126024023997,-9.206435403895664,-10.07489657859634
2015-04-01,8.918523718016497e-05,-9.324795034539873,-11.996877815009395
2015-04-02,4.6198692783588235e-05,-9.982559055004412,-9.78483838935603
2015-04-03,3.103307627264911e-05,-10.380456945756952,-10.110151911969462
2015-04-05,1.370399611596803e-05,-11.197823080365728,-10.903069233808644
2015-04-06,3.500457921681823e-05,-10.260031670266747,-11.526431607287886
2015-04-07,3.639487776031707e-05,-10.2210825140941,-9.865705619835628
2015-04-08,5.306052854461279e-05,-9.844077248041332,-11.512414924057637
2015-04-09,5.30907188001714e-05,-9.843508432184189,-9.747400395468334
2015-04-10,1.8733851546009865e-05,-10.88517842751695,-9.701868217551258
2015-04-12,1.6516174681533215e-06,-13.313755466486821,-9.756763325440229
2015-04-13,2.792717413014967e-05,-10.485910359991303,-10.454490676370316
2015-04-14,4.548724950004879e-05,-9.998078502047507,-11.276678526513233
2015-04-15,2.9697407656067825e-05,-10.424450800272597,-11.037491499866288
2015-04-16,3.2278209118934386e-05,-10.341118195688491,-11.245908767524387
2015-04-17,5.81414966239148e-05,-9.752630921439456,-10.238811308368659
2015-04-19,1.1892892870348692e-05,-11.339569574050143,-9.83931453868396
2015-04-20,3.254235161632742e-05,-10.332968190304985,-9.666430881977462
2015-04-21,4.4259239201382495e-05,-10.025446412793617,-9.958284089622316
2015-04-22,5.837735233765029e-05,-9.7485825457824,-10.129864909730047
2015-04-23,4.790811745533844e-05,-9.946225601196739,-9.39035662845328
2015-04-24,2.8780822307528414e-05,-10.455801284726697,-10.619359955507555
2015-04-26,1.4151447814157548e-06,-13.468278713081572,-10.26797598626585
2015-04-27,3.6811671440868844e-05,-10.209695604354321,-10.735825372560006
2015-04-28,4.535080734863127e-05,-10.001082578945688,-10.93408236698708
2015-04-29,8.451218958197259e-05,-9.378614778596997,-11.547305879598285
2015-04-30,8.526845612266492e-05,-9.36970597112461,-11.148364661885143
2015-05-01,3.315475715142906e-05,-10.314324347814242,-10.55173814805269
2015-05-03,1.728276774981817e-06,-13.268385729701299,-11.494373390484977
2015-05-04,2.9629929495074977e-05,-10.426725575893107,-9.563401918410086
2015-05-05,5.513869615489339e-05,-9.805658798732829,-11.490696650835675
2015-05-06,8.036763746582097e-05,-9.428898981893733,-11.111336945994129
2015-05-07,8.16147649155743e-05,-9.413500369769526,-11.890208816366526
2015-05-08,5.125426164585045e-05,-9.87871178933749,-10.559839382414248
2015-05-10,2.923514418848504e-06,-12.742724097292736,-11.605981353874233
2015-05-11,3.368081743818353e-05,-10.298582098154762,-10.922522160718659
2015-05-12,7.231014484876153e-05,-9.534546122615797,-10.254638811432129
2015-05-13,5.004827965902722e-05,-9.902522425240798,-10.857280648597627
2015-05-14,3.06237294862823e-05,-10.393735376122168,-10.474684669562748
2015-05-15,2.2143762701431276e-05,-10.717954694742897,-11.038194724363986
2015-05-17,2.521938279664039e-06,-12.890482793494982,-8.484998431872427
2015-05-18,1.9202818127648923e-05,-10.860453512219584,-10.527853460427385
2015-05-19,2.8742557858115097e-05,-10.45713168133924,-9.972566491281725
2015-05-20,3.7465537202492866e-05,-10.192089055468125,-10.33778435588878
2015-05-21,1.7657493970772957e-05,-10.944350277117564,-9.444288574021787
2015-05-22,1.8566795484975795e-05,-10.89413576157371,-11.118458453520793
2015-05-24,2.0345882258154127e-06,-13.10521710558109,-11.93731808468254
2015-05-25,7.362748457076581e-06,-11.819077263263727,-9.112454453226793
2015-05-26,4.369593341961026e-05,-10.038255516952269,-9.065833764086646
2015-05-27,2.9014654169396187e-05,-10.447709539420956,-8.82019522996091
2015-05-28,3.2731791138213936e-05,-10.32716374628571,-8.975395966977775
2015-05-29,4.7337501622442556e-05,-9.958207730462423,-9.064259291927524
2015-05-31,3.335267234490784e-06,-12.610957751524852,-8.899677364730998
2015-06-01,5.3221508897090427e-05,-9.841047940748052,-9.926578075169752
2015-06-02,6.601684626022326e-05,-9.625600602140642,-9.985743450839694
2015-06-03,4.3523836288250404e-05,-10.042201809295817,-9.696775325662982
2015-06-04,7.46415991463784e-05,-9.502812576863986,-10.031191811790945
2015-06-05,7.22035335880016e-05,-9.536021571601026,-10.052758394382368
2015-06-07,3.7936032925263137e-06,-12.4821942537196,-10.080742932150782
2015-06-08,4.659260436500173e-05,-9.97406873404128,-11.090502408586941
2015-06-09,4.809118198418542e-05,-9.94241172439107,-10.430749498258823
2015-06-10,4.0896243226348455e-05,-10.104472351790749,-10.983628674472719
2015-06-11,3.2825206987767677e-05,-10.32431383199887,-10.40801891112138
2015-06-12,4.0362026318985176e-05,-10.117621157619597,-9.941076133945145
2015-06-14,2.5196835837438244e-05,-10.588792133336884,-9.110494422272373
2015-06-15,6.045843410459867e-05,-9.713554468640746,-9.839209521144046
2015-06-16,4.4634169979083624e-05,-10.01701084924723,-9.679354548428545
2015-06-17,6.280301156594527e-05,-9.67550753076818,-10.125818946796063
2015-06-18,4.730007055031067e-05,-9.95899877091759,-9.319294263989484
2015-06-19,4.383535532805924e-05,-10.035069866921237,-9.177302811336205
2015-06-21,9.685588158757711e-06,-11.544871534115192,-8.486123696260448
2015-06-22,2.605178357401666e-05,-10.555424324775986,-8.379096580922598
2015-06-23,2.2926019081527642e-05,-10.6832380879623,-8.826505197533939
2015-06-24,3.5469227832019833e-05,-10.246845059023265,-11.776294720304193
2015-06-25,3.9968338549052285e-05,-10.127422953554273,-8.429829935841957
2015-06-26,3.852631694584949e-05,-10.164168993154185,-8.296587835909685
2015-06-28,0.00035534256726697333,-7.942428255564204,-8.645742796458826
2015-06-29,7.787188682463914e-05,-9.460445558225382,-8.2019439543968
2015-06-30,0.00010060296444020354,-9.204328833136339,-8.14893306713848
2015-07-01,6.91788733807323e-05,-9.578815039919858,-9.407568695324095
2015-07-02,4.052992109684958e-05,-10.113470064109826,-8.409250046018425
2015-07-03,1.3728152201362561e-05,-11.196061928351035,-9.84898059052535
2015-07-05,0.000200200250977952,-8.516192437447815,-10.838379637576384
2015-07-06,7.547879643103175e-05,-9.491658783125876,-9.390072726542456
2015-07-07,0.0001152045977168199,-9.068800899762612,-10.662966442587335
2015-07-08,0.000154362607844943,-8.776206126873284,-10.584008788005034
2015-07-09,0.00010746118809076592,-9.138380816603688,-9.22844667702951
2015-07-10,4.90771905072594e-05,-9.922116182888388,-9.306838114413667
2015-07-12,4.676214361103768e-05,-9.970436579574594,-9.728193558115656
2015-07-13,5.89348858133511e-05,-9.739077353789085,-10.041228412002667
2015-07-14,2.0222194466874438e-05,-10.808729820741839,-8.610128354314538
2015-07-15,3.0456344668825766e-05,-10.399216222004794,-8.808314391647976
2015-07-16,1.7273042415751974e-05,-10.966363513646115,-8.274913404540685
2015-07-17,1.2396200461530064e-05,-11.2981205467005,-8.821272437496315
2015-07-19,9.4656336289655e-07,-13.870427924114521,-6.666285770512141
2015-07-20,1.6394202843283758e-05,-11.018582770790355,-8.01970918642354
2015-07-21,2.361944904311557e-05,-10.653440073330126,-9.045405655340733
2015-07-22,2.4432518868829703e-05,-10.619595572449683,-9.07242687876803
2015-07-23,2.879187003881129e-05,-10.455417500992839,-9.321623175677278
2015-07-24,3.2678668264133444e-05,-10.328788039594318,-9.145926125061264
2015-07-26,3.662351166512532e-06,-12.517405221576483,-8.054376973711038
2015-07-27,5.510357561465017e-05,-9.806295950723033,-8.614440502747737
2015-07-28,4.837468875472073e-05,-9.936533840645968,-9.423618083145339
2015-07-29,5.0143768424842634e-05,-9.900616310004052,-9.165868881520389
2015-07-30,4.0945958752853606e-05,-10.103257439889115,-8.840422335174537
2015-07-31,4.476273163114312e-05,-10.014134647983619,-9.056969498314023
2015-08-02,2.7253901771318657e-06,-12.81289895583038,-7.825346877355843
2015-08-03,5.018113717651707e-05,-9.899871355335446,-9.74996147858891
2015-08-04,4.4133332333028825e-05,-10.028295225794986,-10.07339526066785
2015-08-05,3.633023754697975e-05,-10.2228601731624,-9.636082171163936
2015-08-06,4.2798302868533786e-05,-10.059012108767059,-10.099408520729392
2015-08-07,5.782830601373286e-05,-9.758032178740338,-10.869222530745684
2015-08-09,3.947964282888163e-06,-12.442310483321458,-10.631262886407965
2015-08-10,3.212586220265496e-05,-10.345849176115898,-10.48813512617812
2015-08-11,8.27322363897088e-05,-9.399901232736534,-10.61569371523265
2015-08-12,0.00010205517879221973,-9.189996922399567,-10.300035868632998
2015-08-13,6.389769665271585e-05,-9.658227243353844,-10.206388277720222
2015-08-14,3.7014591712363e-05,-10.204198352459292,-10.280711234016374
2015-08-16,3.622869280471722e-06,-12.528244227168239,-9.74622685630222
2015-08-17,3.6872035206603267e-05,-10.208057147713498,-10.559695439324656
2015-08-18,3.855896382059304e-05,-10.163321960455571,-8.878923046905095
2015-08-19,8.891169469721779e-05,-9.327866875196126,-9.872330499712534
2015-08-20,0.00014935863202642795,-8.809160217674545,-10.170779967986185
2015-08-21,0.00022874783678979616,-8.382890310509987,-10.80609625382612
2015-08-23,0.00016761481188151786,-8.693841997439883,-9.520317042877137
2015-08-24,0.002410881255860726,-6.0277629319869614,-9.627389865841561
2015-08-25,0.001063633538026893,-6.846064366536238,-9.576127218662652
2015-08-26,0.000739775406765019,-7.209163922204428,-12.01922335296141
2015-08-27,0.0003240249936976515,-8.034689904105027,-11.100662216817703
2015-08-28,0.0002164411687076486,-8.438191785520116,-11.598766950868983
2015-08-30,6.862616584246317e-05,-9.58683666968197,-11.071070215923875
2015-08-31,0.0002110954472884297,-8.463200169953506,-10.224395691624222
2015-09-01,0.00043813025941707496,-7.732994295871837,-10.861868963241639
2015-09-02,0.000261926812849371,-8.247445433495514,-11.03320577082801
2015-09-03,0.0002471178103468821,-8.305645370080796,-10.059591454696994
2015-09-04,0.000243633337293577,-8.319846178891105,-10.89266644435771
2015-09-06,4.1907789079956585e-05,-10.08003885141653,-10.829531176706826
2015-09-07,7.042890022652284e-05,-9.560906864457044,-8.270735296763558
2015-09-08,0.00011158855696402362,-9.10069204943892,-9.92027921828176
2015-09-09,0.00016062886991338995,-8.73641400975901,-9.065268490598596
2015-09-10,0.0002752992764310608,-8.197651774111717,-9.61323420940659
2015-09-11,0.0001311560706337225,-8.939122565008395,-8.634081881138673
2015-09-13,1.9482947511356763e-05,-10.845970961578127,-10.064294587146556
2015-09-14,0.00011212611252678805,-9.09588631543353,-10.095107688931392
2015-09-15,8.764193734603546e-05,-9.342250937752954,-8.810534854616186
2015-09-16,7.536029272069302e-05,-9.493230043405767,-8.896078277549956
2015-09-17,0.0001979374940642373,-8.527559263653481,-8.427281300073718
2015-09-18,0.00014873399208059106,-8.813351135594514,-8.573698990243207
2015-09-20,2.1960942229774326e-05,-10.726245035605233,-9.802911356105277
2015-09-21,0.00012379494930230646,-8.996883995781012,-8.2639755544456
2015-09-22,0.00018899214187818205,-8.57380512113311,-10.350240184113524
2015-09-23,0.000142996440112852,-8.852690822329956,-11.070462327867789
2015-09-24,0.00023532638591549314,-8.354537131180466,-10.782768722038199
2015-09-25,0.0001575767044468794,-8.755598205889479,-10.9766465469237
2015-09-27,2.7542856610645472e-05,-10.49976734416618,-10.055346914018154
2015-09-28,0.0001847378004023185,-8.59657303332128,-10.534037118884038
2015-09-29,0.0002472341137767885,-8.305174841186798,-9.924191638900819
2015-09-30,0.00014261028437881397,-8.855394932116093,-10.038281208554247
2015-10-01,0.00018477014618724293,-8.596397958412577,-10.035117409406624
2015-10-02,0.0002828563352407312,-8.170571438544618,-10.334980529767243
2015-10-04,1.9656493847022977e-05,-10.837102798568592,-9.47160493857899
2015-10-05,9.415660348140593e-05,-9.270551167440617,-10.9939154430963
2015-10-06,0.00011424491389761039,-9.077166046488452,-9.647444792685
2015-10-07,0.0001377093847262679,-8.89036500112958,-10.21993567749109
2015-10-08,0.00011408647620098298,-9.078553833966886,-11.025498576364006
2015-10-09,6.394078218063804e-05,-9.657553181366456,-11.652564549225637
2015-10-11,7.764698279166533e-06,-11.765922958632848,-12.124316411079706
2015-10-12,4.438947670419916e-05,-10.022508127784366,-10.940015040576707
2015-10-13,6.351369413431872e-05,-9.664255019657405,-10.907571960799322
2015-10-14,8.170716104480986e-05,-9.412368909452127,-9.755113718567126
2015-10-15,6.787107543308528e-05,-9.597900601888876,-10.021198315197351
2015-10-16,3.877185614112093e-05,-10.157815931721458,-10.196499418934522
2015-10-18,8.439022932012939e-06,-11.682644022407027,-9.751427929992188
2015-10-19,4.555415610509747e-05,-9.9966086957182,-10.643711762438187
2015-10-20,5.051973879627953e-05,-9.893146430798605,-10.227742284952482
2015-10-21,8.328050519638486e-05,-9.39329606743695,-8.852822185621486
2015-10-22,7.404527689939409e-05,-9.510833801872183,-10.363644172883378
2015-10-23,6.592190803649103e-05,-9.627039728053626,-9.058559756776141
2015-10-25,5.107022391338314e-06,-12.184894025867745,-9.04902519899327
2015-10-26,4.024107373452609e-05,-10.120622349265211,-9.590403081273568
2015-10-27,4.789225567235775e-05,-9.946556743604805,-10.016788238694463
2015-10-28,7.929139598010089e-05,-9.4423809348304,-11.225771040652242
2015-10-29,5.108953763145425e-05,-9.881930824741708,-10.33624382614688
2015-10-30,4.713880246929584e-05,-9.962414064485039,-11.340041827365722
2015-11-01,7.358220049350428e-06,-11.819692495592635,-10.255198686778575
2015-11-02,3.4532365843592536e-05,-10.273613533311645,-10.429118707548913
2015-11-03,3.1855592823014005e-05,-10.354297592523029,-11.061531786374038
2015-11-04,5.5208663525722394e-05,-9.804390669066509,-10.351863407696365
2015-11-05,4.916981183704478e-05,-9.920230703331463,-11.958774619812523
2015-11-06,0.00011441567261974756,-9.075672489977636,-10.043824261930276
2015-11-08,5.372068972442764e-06,-12.134297440137239,-11.755486406449105
2015-11-09,6.115825587425774e-05,-9.70204569473552,-12.478001107484403
2015-11-10,5.643189322642198e-05,-9.782476076547397,-13.412902468580148
2015-11-11,3.9410369941748036e-05,-10.14148157979944,-11.489694700700621
2015-11-12,7.605229586231175e-05,-9.484089350861106,-10.961178053602707
2015-11-13,7.80741299976129e-05,-9.457851798019396,-11.233572340643594
2015-11-15,5.5625578091058344e-05,-9.796867424883633,-10.472213088159588
2015-11-16,9.309310872868189e-05,-9.281910396520964,-12.01953206100604
2015-11-17,8.504525955352461e-05,-9.37232697784774,-9.874115212799616
2015-11-18,6.996878958504972e-05,-9.567461278412127,-9.840094497946172
2015-11-19,4.545716885994771e-05,-9.998740019087045,-9.498154431811608
2015-11-20,3.210880054963483e-05,-10.346380404978644,-10.647314985363554
2015-11-22,3.276501742974525e-06,-12.628734246504687,-9.329573452797257
2015-11-23,4.06341150802021e-05,-10.110902571276853,-9.069503786159107
2015-11-24,7.259155813269982e-05,-9.530661922058384,-10.290051170873479
2015-11-25,2.842478123495879e-05,-10.468249214576858,-9.490857350179997
2015-11-26,1.2132561588531102e-05,-11.319617679353437,-9.160610957518708
2015-11-27,2.8389167016573554e-05,-10.469502928643426,-9.337594040476075
2015-11-29,3.889056790434712e-06,-12.457343900059868,-10.593265465342347
2015-11-30,3.6425678238917744e-05,-10.220236585907621,-10.374184218867478
2015-12-01,4.013255895476388e-05,-10.123322609090897,-8.89363533857457
2015-12-02,5.5763742286585186e-05,-9.794386679585704,-9.280150695149885
2015-12-03,0.00014235461755696244,-8.857189306712502,-8.91881023993118
2015-12-04,9.434004754584872e-05,-9.268604776124304,-9.29517264388139
2015-12-06,6.595323304305902e-06,-11.92914975035731,-10.875422687325138
2015-12-07,9.232821739257311e-05,-9.290160749280739,-8.659238111447074
2015-12-08,0.00011620651678958678,-9.060141632592465,-10.273579500362167
2015-12-09,0.00015907362258991048,-8.74614342775507,-9.348973438532699
2015-12-10,0.0001157208959826919,-9.064329335208368,-9.167982443920678
2015-12-11,0.00017038808741434583,-8.677431855553069,-10.048229581782698
2015-12-13,8.09734582495269e-06,-11.723974225915136,-9.652779845244286
2015-12-14,0.00023381690192492475,-8.360972219302631,-10.134657598916165
2015-12-15,9.509334543168681e-05,-9.260651565291466,-9.82874717155759
2015-12-16,0.00018642704990303577,-8.587470548735753,-10.032694223546086
2015-12-17,0.00015720777371565668,-8.757942228074425,-9.210905817903496
2015-12-18,0.00020714213052700964,-8.482105379411763,-9.429192042974844
2015-12-20,1.3373074662913946e-05,-11.222267225980403,-8.247570824666271
2015-12-21,8.241443540975693e-05,-9.403749949380687,-8.669046307378618
2015-12-22,7.829992193635852e-05,-9.454963951949386,-7.123739680853787
2015-12-23,4.28024821115174e-05,-10.058914463798315,-7.612847908645355
2015-12-24,1.674009719293395e-05,-10.997703686890292,-7.011513902689702
2015-12-27,4.216343067232076e-06,-12.37654237735266,-7.447730152079734
2015-12-28,4.00228197711766e-05,-10.126060772240919,-8.674674898062616
2015-12-29,2.8036505547604522e-05,-10.482003127401294,-7.151287251542439
2015-12-30,3.474417950481642e-05,-10.267498496246814,-8.976693031717742
2015-12-31,5.603124878008558e-05,-9.789601008930905,-8.084864165646273
2016-01-03,2.6300937988355887e-05,-10.545905954460038,-8.828984745111239
2016-01-04,0.00015974143852355655,-8.741954059109567,-8.716685824424204
2016-01-05,0.00015741110828285592,-8.756649650882505,-9.348668277812608
2016-01-06,0.00020690451883719673,-8.48325313276884,-9.517265398798804
2016-01-07,0.00041181387914035694,-7.794939060343694,-9.880197421438854
2016-01-08,0.00023501254435966178,-8.35587166499091,-9.124930659599917
2016-01-10,8.384115219021853e-05,-9.386586594759128,-8.868253724602605
2016-01-11,0.0002743603260789317,-8.201068256826309,-9.5707617317848
2016-01-12,0.00024978074544125886,-8.294927043142488,-8.602473447632887
2016-01-13,0.00028557259272712346,-8.161014295944273,-7.790001570834248
2016-01-14,0.0003454288769958215,-7.970723791241952,-8.42357749274483
2016-01-15,0.0003642907997179875,-7.917558108954394,-9.543844589461948
2016-01-17,7.568937441637314e-05,-9.488872771753677,-9.088406937012122
2016-01-18,0.00017100653732478633,-8.67380877222285,-7.902444434196964
2016-01-19,0.0003352872279752218,-8.00052299655304,-10.229184002372591
2016-01-20,0.0005360304798819639,-7.531319533058825,-10.507878405848837
2016-01-21,0.000584970986892554,-7.443948307017756,-10.34522695869799
2016-01-22,0.00019010811789819888,-8.56791760607708,-9.942775415332564
2016-01-24,3.184659067766609e-05,-10.354580224763028,-9.622504167209637
2016-01-25,0.00019163562748161997,-8.559914762523466,-9.363192730915245
2016-01-26,0.00020367043252956894,-8.499007397306517,-8.588446237273851
2016-01-27,0.00032269082881457544,-8.038815879469576,-8.222981258088575
2016-01-28,0.00039450801692323447,-7.837871096152929,-7.9152821799363675
2016-01-29,0.00014574133470939623,-8.833677187609853,-9.728461801555488
2016-01-31,2.1048580154508607e-05,-10.768677451203038,-7.51096775979296
2016-02-01,0.000136564036597305,-8.898716920766555,-7.739524389626141
2016-02-02,0.0001610113000105311,-8.734036009041947,-9.293983542265776
2016-02-03,0.00035379965449627,-7.946779752790027,-8.765684490932733
2016-02-04,0.000293630333883547,-8.133188949518697,-9.500780416201303
2016-02-05,0.00024380275055933392,-8.319151058949021,-8.67648459484138
2016-02-07,1.7368003968777134e-05,-10.96088089687742,-8.52657261795456
2016-02-08,0.00033804203743429816,-7.992340299107309,-8.856307422519327
2016-02-09,0.00038682984763881926,-7.857525631801697,-8.191218335994414
2016-02-10,0.0002987523775639346,-8.115895496377219,-7.849005709019318
2016-02-11,0.00042087721025662185,-7.77316942892184,-8.511576644257417
2016-02-12,0.00016748252480916568,-8.694631541639373,-8.47231176679293
2016-02-14,2.7193474442835986e-05,-10.512533523635229,-8.722919753788315
2016-02-15,6.3326819921059e-05,-9.667201623112337,-9.03846885113953
2016-02-16,0.0001369653683791936,-8.895782449645134,-9.813089614703303
2016-02-17,8.819490342812887e-05,-9.335961380882681,-7.965083075966389
2016-02-18,9.27813900702886e-05,-9.285264476318243,-10.676958275397721
2016-02-19,0.00010581892937517644,-9.15378113795417,-9.709146710253291
2016-02-21,1.6994705822197686e-05,-10.982608684633695,-10.199650971104196
2016-02-22,6.819988639097016e-05,-9.593067658937796,-10.482091444637698
2016-02-23,7.753358971153738e-05,-9.464799299869657,-10.174198211275723
2016-02-24,0.00014745040554109228,-8.82201867234331,-10.23982907734939
2016-02-25,0.00011160007698419275,-9.100588818194787,-9.384441519418738
2016-02-26,7.934141581466585e-05,-9.44175029813353,-10.260636514222481
2016-02-28,1.4760920512001683e-05,-11.123527375424816,-11.225510255726324
2016-02-29,0.00014934820526992052,-8.809230030314966,-10.659071271094597
2016-03-01,9.603868103401272e-05,-9.250759520212267,-8.58276827899303
2016-03-02,8.292461487735634e-05,-9.397578617370385,-9.216668154926957
2016-03-03,5.6599263754251605e-05,-9.779514580715153,-9.667900192697921
2016-03-04,7.981326309674386e-05,-9.435820863099055,-9.236686274739355
2016-03-06,9.447955384111724e-06,-11.5697122013378,-9.074836143683239
2016-03-07,8.215659339314054e-05,-9.406883456286105,-8.984773518253323
2016-03-08,0.00010162418616251374,-9.194228998369313,-8.885145754073715
2016-03-09,8.614703077288348e-05,-9.359455061366262,-9.402887518122844
2016-03-10,0.00018810559016166527,-8.578507103004448,-8.071071544886879
