datetime;GARCH;HAR;RFSV;actuals
2018-12-11 11:00:00;-14.928775902771475;-12.43033262611241;-13.007135568637112;-10.682666393646645
2018-12-11 12:00:00;-15.089353473496969;-12.10495987941958;-13.061631137293263;-10.631785119714516
2018-12-11 13:00:00;-15.094115299952973;-12.165095896049843;-13.22786433322492;-10.620410690052113
2018-12-11 14:00:00;-15.207387459703492;-12.118032614145259;-13.48613973003909;-10.620171649531954
2018-12-11 15:00:00;-15.072916085298134;-12.092570233849797;-12.912818189442604;-10.429590766904218
2018-12-11 16:00:00;-14.070456064061029;-12.07478524973592;-12.861172201429422;-12.101524332433122
2018-12-11 18:00:00;-13.30877336906446;-11.989509362398294;-13.374805674956084;-10.793995355725954
2018-12-11 19:00:00;-13.662425560654517;-13.045409776283307;-13.185751422793183;-12.08121062767367
2018-12-11 20:00:00;-14.018074483708087;-12.223158851144522;-12.669995780351968;-12.243606048245352
2018-12-11 21:00:00;-13.708137799625865;-13.068480821799238;-13.021124622266035;-13.181638233233173
2018-12-11 22:00:00;-13.845405717891873;-13.208842070192164;-13.253769127226441;-13.444664778109345
2018-12-11 23:00:00;-13.772001344610539;-13.850809018703403;-13.122542026594616;-13.193659267962582
2018-12-12 00:00:00;-13.609552427210282;-14.040439787826346;-14.002094601761264;-13.152181042845122
2018-12-12 01:00:00;-12.858377420371161;-13.891815285480478;-13.594182088137108;-13.389890715971005
2018-12-12 02:00:00;-12.57149864224629;-13.884234456030514;-13.975649597791751;-12.469225263087866
2018-12-12 03:00:00;-11.98736186492719;-14.03137033650851;-13.791283436847973;-11.964998914614505
2018-12-12 04:00:00;-12.583198447630036;-13.411990426941063;-13.475942310528247;-12.390446915783615
2018-12-12 05:00:00;-13.139617209340967;-13.100683573775505;-13.897288784032451;-12.901509147883713
2018-12-12 06:00:00;-13.265548326686188;-13.406366856881068;-14.437837219892392;-12.325560240464286
2018-12-12 07:00:00;-13.829226549044538;-13.749611708784101;-14.692536590187991;-12.375451468403513
2018-12-12 08:00:00;-14.298294387954238;-13.366495024954403;-14.60610392744178;-12.295190712627166
2018-12-12 09:00:00;-14.509484730681088;-13.428367011085657;-15.021683408709588;-11.329457128826434
2018-12-12 10:00:00;-14.887653306156418;-13.353313258954111;-14.055502512133094;-10.870008870411041
2018-12-12 11:00:00;-14.766153493582431;-12.68590823677974;-13.908398868123271;-11.225530514964595
2018-12-12 12:00:00;-14.845752789205937;-12.369924413837586;-14.009014115117917;-11.711645022900452
2018-12-12 13:00:00;-13.715428452036674;-12.613062616202606;-13.973649872268018;-12.2414271927529
2018-12-12 14:00:00;-13.963728116716208;-12.949422525071663;-14.625471734901856;-10.749556577151946
